ID_NUMBER,ACTIVITY_LOCATION,EVALUATION_IDENTIFIER,EVALUATION_TYPE,EVALUATION_DESC,EVALUATION_AGENCY,EVALUATION_START_DATE,FOUND_VIOLATION,REGISTRY_ID,FAC_NAME,FAC_STREET,FAC_CITY,FAC_STATE,FAC_ZIP,FAC_COUNTY,FAC_EPA_REGION,FAC_LAT,FAC_LONG,FAC_DERIVED_WBD,FAC_DERIVED_CD113,FAC_PERCENT_MINORITY,FAC_POP_DEN,DFR_URL
MAD063894786,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,12/01/2011,N  ,110000311528,GENERAL METAL FINISHING,42 FRANK MOSSBERG DR.,ATTLEBORO,MA,2703,BRISTOL,1,41.919140000000006,-71.32328000000001,10900040401,4,17.145,1908.89,http://echo.epa.gov/detailed-facility-report?fid=110000311528
MAD063894786,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,12/17/2019,N  ,110000311528,GENERAL METAL FINISHING,42 FRANK MOSSBERG DR.,ATTLEBORO,MA,2703,BRISTOL,1,41.919140000000006,-71.32328000000001,10900040401,4,17.145,1908.89,http://echo.epa.gov/detailed-facility-report?fid=110000311528
MAD980671309,MA,000,FCI,FOCUSED COMPLIANCE INSPECTION,E  ,03/25/1993,N  ,110003454930,KENT SILVERSMITHS,5 MYRTLE ST,TAUNTON,MA,2780,BRISTOL,1,41.89868,-71.10084,10900040801,4,16.944000000000003,1658.31,http://echo.epa.gov/detailed-facility-report?fid=110003454930
MAD980671309,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,03/25/1993,N  ,110003454930,KENT SILVERSMITHS,5 MYRTLE ST,TAUNTON,MA,2780,BRISTOL,1,41.89868,-71.10084,10900040801,4,16.944000000000003,1658.31,http://echo.epa.gov/detailed-facility-report?fid=110003454930
MAD980671309,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,01/21/1987,Y  ,110003454930,KENT SILVERSMITHS,5 MYRTLE ST,TAUNTON,MA,2780,BRISTOL,1,41.89868,-71.10084,10900040801,4,16.944000000000003,1658.31,http://echo.epa.gov/detailed-facility-report?fid=110003454930
MAD980671309,MA,002,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,07/22/1987,N  ,110003454930,KENT SILVERSMITHS,5 MYRTLE ST,TAUNTON,MA,2780,BRISTOL,1,41.89868,-71.10084,10900040801,4,16.944000000000003,1658.31,http://echo.epa.gov/detailed-facility-report?fid=110003454930
MAD076581768,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,01/28/2003,Y  ,110000882279,NEWTON WELLESLEY HOSPITAL,2014 WASHINGTON STREET,NEWTON,MA,2462,MIDDLESEX,1,42.33093,-71.24776,10900010703,4,22.381999999999998,3719.64,http://echo.epa.gov/detailed-facility-report?fid=110000882279
MAD076581768,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,03/27/2007,Y  ,110000882279,NEWTON WELLESLEY HOSPITAL,2014 WASHINGTON STREET,NEWTON,MA,2462,MIDDLESEX,1,42.33093,-71.24776,10900010703,4,22.381999999999998,3719.64,http://echo.epa.gov/detailed-facility-report?fid=110000882279
MAD076581768,MA,001,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,06/18/2008,N  ,110000882279,NEWTON WELLESLEY HOSPITAL,2014 WASHINGTON STREET,NEWTON,MA,2462,MIDDLESEX,1,42.33093,-71.24776,10900010703,4,22.381999999999998,3719.64,http://echo.epa.gov/detailed-facility-report?fid=110000882279
MAD076581768,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,09/08/2010,N  ,110000882279,NEWTON WELLESLEY HOSPITAL,2014 WASHINGTON STREET,NEWTON,MA,2462,MIDDLESEX,1,42.33093,-71.24776,10900010703,4,22.381999999999998,3719.64,http://echo.epa.gov/detailed-facility-report?fid=110000882279
MAD076581768,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,09/23/2015,Y  ,110000882279,NEWTON WELLESLEY HOSPITAL,2014 WASHINGTON STREET,NEWTON,MA,2462,MIDDLESEX,1,42.33093,-71.24776,10900010703,4,22.381999999999998,3719.64,http://echo.epa.gov/detailed-facility-report?fid=110000882279
MAD076581768,MA,001,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,01/06/2016,N  ,110000882279,NEWTON WELLESLEY HOSPITAL,2014 WASHINGTON STREET,NEWTON,MA,2462,MIDDLESEX,1,42.33093,-71.24776,10900010703,4,22.381999999999998,3719.64,http://echo.epa.gov/detailed-facility-report?fid=110000882279
MAR000015883,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,09/25/2008,N  ,110002019280,SPEEDLINE TECHNOLOGIES,16 FORGE PARK,FRANKLIN,MA,2038,NORFOLK,1,42.082409999999996,-71.438407,10900010601,4,8.62,1092.52,http://echo.epa.gov/detailed-facility-report?fid=110002019280
MAR000015883,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,11/21/2002,N  ,110002019280,SPEEDLINE TECHNOLOGIES,16 FORGE PARK,FRANKLIN,MA,2038,NORFOLK,1,42.082409999999996,-71.438407,10900010601,4,8.62,1092.52,http://echo.epa.gov/detailed-facility-report?fid=110002019280
MAD985267905,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,04/01/2005,N  ,110003485050,"BETTER AUTOMOTIVE SERVICES, INC",473 WASHINGTON ST,ATTLEBORO,MA,2703,BRISTOL,1,41.9159,-71.36033,10900040401,4,32.883,3318.43,http://echo.epa.gov/detailed-facility-report?fid=110003485050
MAD000211458,MA,CNV,SNY,SIGNIFICANT NON-COMPLIER,S  ,09/04/1991,N  ,110000311626,TEKNOR APEX CO,330 VICTOR ROAD,ATTLEBORO,MA,2703,BRISTOL,1,41.909361,-71.293296,10900040401,4,15.887,1334.06,http://echo.epa.gov/detailed-facility-report?fid=110000311626
MAD000211458,MA,CV3,SNN,NOT A SIGNIFICANT NON-COMPLIER,S  ,09/22/1993,N  ,110000311626,TEKNOR APEX CO,330 VICTOR ROAD,ATTLEBORO,MA,2703,BRISTOL,1,41.909361,-71.293296,10900040401,4,15.887,1334.06,http://echo.epa.gov/detailed-facility-report?fid=110000311626
MAD000211458,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,09/04/1991,Y  ,110000311626,TEKNOR APEX CO,330 VICTOR ROAD,ATTLEBORO,MA,2703,BRISTOL,1,41.909361,-71.293296,10900040401,4,15.887,1334.06,http://echo.epa.gov/detailed-facility-report?fid=110000311626
MAD000211458,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,09/22/1993,N  ,110000311626,TEKNOR APEX CO,330 VICTOR ROAD,ATTLEBORO,MA,2703,BRISTOL,1,41.909361,-71.293296,10900040401,4,15.887,1334.06,http://echo.epa.gov/detailed-facility-report?fid=110000311626
MAD000211458,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,08/07/1996,Y  ,110000311626,TEKNOR APEX CO,330 VICTOR ROAD,ATTLEBORO,MA,2703,BRISTOL,1,41.909361,-71.293296,10900040401,4,15.887,1334.06,http://echo.epa.gov/detailed-facility-report?fid=110000311626
MAD000211458,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,E  ,01/19/1999,Y  ,110000311626,TEKNOR APEX CO,330 VICTOR ROAD,ATTLEBORO,MA,2703,BRISTOL,1,41.909361,-71.293296,10900040401,4,15.887,1334.06,http://echo.epa.gov/detailed-facility-report?fid=110000311626
MAD000211458,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,06/24/1985,Y  ,110000311626,TEKNOR APEX CO,330 VICTOR ROAD,ATTLEBORO,MA,2703,BRISTOL,1,41.909361,-71.293296,10900040401,4,15.887,1334.06,http://echo.epa.gov/detailed-facility-report?fid=110000311626
MAD000211458,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,09/12/2003,N  ,110000311626,TEKNOR APEX CO,330 VICTOR ROAD,ATTLEBORO,MA,2703,BRISTOL,1,41.909361,-71.293296,10900040401,4,15.887,1334.06,http://echo.epa.gov/detailed-facility-report?fid=110000311626
MAD000211458,MA,002,NRR,NON-FINANCIAL RECORD REVIEW,S  ,12/26/1985,Y  ,110000311626,TEKNOR APEX CO,330 VICTOR ROAD,ATTLEBORO,MA,2703,BRISTOL,1,41.909361,-71.293296,10900040401,4,15.887,1334.06,http://echo.epa.gov/detailed-facility-report?fid=110000311626
MAD000211458,MA,003,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,10/17/1985,Y  ,110000311626,TEKNOR APEX CO,330 VICTOR ROAD,ATTLEBORO,MA,2703,BRISTOL,1,41.909361,-71.293296,10900040401,4,15.887,1334.06,http://echo.epa.gov/detailed-facility-report?fid=110000311626
MAD000211458,MA,004,NRR,NON-FINANCIAL RECORD REVIEW,S  ,03/13/1986,N  ,110000311626,TEKNOR APEX CO,330 VICTOR ROAD,ATTLEBORO,MA,2703,BRISTOL,1,41.909361,-71.293296,10900040401,4,15.887,1334.06,http://echo.epa.gov/detailed-facility-report?fid=110000311626
MAD000211458,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,02/09/2011,Y  ,110000311626,TEKNOR APEX CO,330 VICTOR ROAD,ATTLEBORO,MA,2703,BRISTOL,1,41.909361,-71.293296,10900040401,4,15.887,1334.06,http://echo.epa.gov/detailed-facility-report?fid=110000311626
MAD000211458,MA,002,SNY,SIGNIFICANT NON-COMPLIER,S  ,02/09/2011,N  ,110000311626,TEKNOR APEX CO,330 VICTOR ROAD,ATTLEBORO,MA,2703,BRISTOL,1,41.909361,-71.293296,10900040401,4,15.887,1334.06,http://echo.epa.gov/detailed-facility-report?fid=110000311626
MAD000211458,MA,001,SNN,NOT A SIGNIFICANT NON-COMPLIER,S  ,03/18/2011,N  ,110000311626,TEKNOR APEX CO,330 VICTOR ROAD,ATTLEBORO,MA,2703,BRISTOL,1,41.909361,-71.293296,10900040401,4,15.887,1334.06,http://echo.epa.gov/detailed-facility-report?fid=110000311626
MAD985290857,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,06/03/1994,N  ,110000700607,WDC HOLDINGS INC,23 W BACON ST,PLAINVILLE,MA,2762,NORFOLK,1,42.00327,-71.33735,10900040401,4,8.746,1099.46,http://echo.epa.gov/detailed-facility-report?fid=110000700607
MAD985290857,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,09/21/1995,N  ,110000700607,WDC HOLDINGS INC,23 W BACON ST,PLAINVILLE,MA,2762,NORFOLK,1,42.00327,-71.33735,10900040401,4,8.746,1099.46,http://echo.epa.gov/detailed-facility-report?fid=110000700607
MAD001195700,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,05/29/1991,Y  ,110000700607,WDC HOLDINGS INC,23 W BACON ST,PLAINVILLE,MA,2762,NORFOLK,1,42.00327,-71.33735,10900040401,4,8.746,1099.46,http://echo.epa.gov/detailed-facility-report?fid=110000700607
MAD001195700,MA,000,GME,GROUNDWATER MONITORING EVALUATION,S  ,07/11/1991,N  ,110000700607,WDC HOLDINGS INC,23 W BACON ST,PLAINVILLE,MA,2762,NORFOLK,1,42.00327,-71.33735,10900040401,4,8.746,1099.46,http://echo.epa.gov/detailed-facility-report?fid=110000700607
MAD001195700,MA,000,FUI,FOLLOW-UP INSPECTION,S  ,09/11/1991,Y  ,110000700607,WDC HOLDINGS INC,23 W BACON ST,PLAINVILLE,MA,2762,NORFOLK,1,42.00327,-71.33735,10900040401,4,8.746,1099.46,http://echo.epa.gov/detailed-facility-report?fid=110000700607
MAD001195700,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,06/02/1992,N  ,110000700607,WDC HOLDINGS INC,23 W BACON ST,PLAINVILLE,MA,2762,NORFOLK,1,42.00327,-71.33735,10900040401,4,8.746,1099.46,http://echo.epa.gov/detailed-facility-report?fid=110000700607
MAD001195700,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,06/15/1993,Y  ,110000700607,WDC HOLDINGS INC,23 W BACON ST,PLAINVILLE,MA,2762,NORFOLK,1,42.00327,-71.33735,10900040401,4,8.746,1099.46,http://echo.epa.gov/detailed-facility-report?fid=110000700607
MAD001195700,MA,000,GME,GROUNDWATER MONITORING EVALUATION,S  ,07/20/1993,Y  ,110000700607,WDC HOLDINGS INC,23 W BACON ST,PLAINVILLE,MA,2762,NORFOLK,1,42.00327,-71.33735,10900040401,4,8.746,1099.46,http://echo.epa.gov/detailed-facility-report?fid=110000700607
MAD001195700,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,06/03/1994,Y  ,110000700607,WDC HOLDINGS INC,23 W BACON ST,PLAINVILLE,MA,2762,NORFOLK,1,42.00327,-71.33735,10900040401,4,8.746,1099.46,http://echo.epa.gov/detailed-facility-report?fid=110000700607
MAD001195700,MA,000,GME,GROUNDWATER MONITORING EVALUATION,S  ,09/27/1995,Y  ,110000700607,WDC HOLDINGS INC,23 W BACON ST,PLAINVILLE,MA,2762,NORFOLK,1,42.00327,-71.33735,10900040401,4,8.746,1099.46,http://echo.epa.gov/detailed-facility-report?fid=110000700607
MAD001195700,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,08/09/1984,Y  ,110000700607,WDC HOLDINGS INC,23 W BACON ST,PLAINVILLE,MA,2762,NORFOLK,1,42.00327,-71.33735,10900040401,4,8.746,1099.46,http://echo.epa.gov/detailed-facility-report?fid=110000700607
MAD001195700,MA,001,FRR,FINANCIAL RECORD REVIEW,S  ,08/26/2005,N  ,110000700607,WDC HOLDINGS INC,23 W BACON ST,PLAINVILLE,MA,2762,NORFOLK,1,42.00327,-71.33735,10900040401,4,8.746,1099.46,http://echo.epa.gov/detailed-facility-report?fid=110000700607
MAD001195700,MA,002,NRR,NON-FINANCIAL RECORD REVIEW,S  ,01/08/1985,N  ,110000700607,WDC HOLDINGS INC,23 W BACON ST,PLAINVILLE,MA,2762,NORFOLK,1,42.00327,-71.33735,10900040401,4,8.746,1099.46,http://echo.epa.gov/detailed-facility-report?fid=110000700607
MAD001195700,MA,003,NRR,NON-FINANCIAL RECORD REVIEW,S  ,08/30/1985,Y  ,110000700607,WDC HOLDINGS INC,23 W BACON ST,PLAINVILLE,MA,2762,NORFOLK,1,42.00327,-71.33735,10900040401,4,8.746,1099.46,http://echo.epa.gov/detailed-facility-report?fid=110000700607
MAD001195700,MA,004,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,08/22/1985,N  ,110000700607,WDC HOLDINGS INC,23 W BACON ST,PLAINVILLE,MA,2762,NORFOLK,1,42.00327,-71.33735,10900040401,4,8.746,1099.46,http://echo.epa.gov/detailed-facility-report?fid=110000700607
MAD001195700,MA,005,NRR,NON-FINANCIAL RECORD REVIEW,S  ,11/26/1985,Y  ,110000700607,WDC HOLDINGS INC,23 W BACON ST,PLAINVILLE,MA,2762,NORFOLK,1,42.00327,-71.33735,10900040401,4,8.746,1099.46,http://echo.epa.gov/detailed-facility-report?fid=110000700607
MAD001195700,MA,006,NRR,NON-FINANCIAL RECORD REVIEW,S  ,01/23/1986,N  ,110000700607,WDC HOLDINGS INC,23 W BACON ST,PLAINVILLE,MA,2762,NORFOLK,1,42.00327,-71.33735,10900040401,4,8.746,1099.46,http://echo.epa.gov/detailed-facility-report?fid=110000700607
MAD001195700,MA,007,FCI,FOCUSED COMPLIANCE INSPECTION,X  ,02/20/1986,N  ,110000700607,WDC HOLDINGS INC,23 W BACON ST,PLAINVILLE,MA,2762,NORFOLK,1,42.00327,-71.33735,10900040401,4,8.746,1099.46,http://echo.epa.gov/detailed-facility-report?fid=110000700607
MAD001195700,MA,008,GME,GROUNDWATER MONITORING EVALUATION,S  ,06/24/1986,Y  ,110000700607,WDC HOLDINGS INC,23 W BACON ST,PLAINVILLE,MA,2762,NORFOLK,1,42.00327,-71.33735,10900040401,4,8.746,1099.46,http://echo.epa.gov/detailed-facility-report?fid=110000700607
MAD001195700,MA,009,GME,GROUNDWATER MONITORING EVALUATION,S  ,08/09/1984,N  ,110000700607,WDC HOLDINGS INC,23 W BACON ST,PLAINVILLE,MA,2762,NORFOLK,1,42.00327,-71.33735,10900040401,4,8.746,1099.46,http://echo.epa.gov/detailed-facility-report?fid=110000700607
MAD001195700,MA,010,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,01/16/1986,N  ,110000700607,WDC HOLDINGS INC,23 W BACON ST,PLAINVILLE,MA,2762,NORFOLK,1,42.00327,-71.33735,10900040401,4,8.746,1099.46,http://echo.epa.gov/detailed-facility-report?fid=110000700607
MAD001195700,MA,011,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,08/14/1986,N  ,110000700607,WDC HOLDINGS INC,23 W BACON ST,PLAINVILLE,MA,2762,NORFOLK,1,42.00327,-71.33735,10900040401,4,8.746,1099.46,http://echo.epa.gov/detailed-facility-report?fid=110000700607
MAD001195700,MA,012,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,08/20/1987,Y  ,110000700607,WDC HOLDINGS INC,23 W BACON ST,PLAINVILLE,MA,2762,NORFOLK,1,42.00327,-71.33735,10900040401,4,8.746,1099.46,http://echo.epa.gov/detailed-facility-report?fid=110000700607
MAD001195700,MA,013,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,06/07/1988,Y  ,110000700607,WDC HOLDINGS INC,23 W BACON ST,PLAINVILLE,MA,2762,NORFOLK,1,42.00327,-71.33735,10900040401,4,8.746,1099.46,http://echo.epa.gov/detailed-facility-report?fid=110000700607
MAD001195700,MA,014,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,09/09/1988,N  ,110000700607,WDC HOLDINGS INC,23 W BACON ST,PLAINVILLE,MA,2762,NORFOLK,1,42.00327,-71.33735,10900040401,4,8.746,1099.46,http://echo.epa.gov/detailed-facility-report?fid=110000700607
MAD001195700,MA,015,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,06/20/1989,Y  ,110000700607,WDC HOLDINGS INC,23 W BACON ST,PLAINVILLE,MA,2762,NORFOLK,1,42.00327,-71.33735,10900040401,4,8.746,1099.46,http://echo.epa.gov/detailed-facility-report?fid=110000700607
MAD001195700,MA,016,NRR,NON-FINANCIAL RECORD REVIEW,S  ,10/26/1989,N  ,110000700607,WDC HOLDINGS INC,23 W BACON ST,PLAINVILLE,MA,2762,NORFOLK,1,42.00327,-71.33735,10900040401,4,8.746,1099.46,http://echo.epa.gov/detailed-facility-report?fid=110000700607
MAD001195700,MA,017,NRR,NON-FINANCIAL RECORD REVIEW,S  ,11/21/1989,N  ,110000700607,WDC HOLDINGS INC,23 W BACON ST,PLAINVILLE,MA,2762,NORFOLK,1,42.00327,-71.33735,10900040401,4,8.746,1099.46,http://echo.epa.gov/detailed-facility-report?fid=110000700607
MAD001195700,MA,018,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,05/31/1990,Y  ,110000700607,WDC HOLDINGS INC,23 W BACON ST,PLAINVILLE,MA,2762,NORFOLK,1,42.00327,-71.33735,10900040401,4,8.746,1099.46,http://echo.epa.gov/detailed-facility-report?fid=110000700607
MAD001195700,MA,001,FRR,FINANCIAL RECORD REVIEW,S  ,06/26/2007,N  ,110000700607,WDC HOLDINGS INC,23 W BACON ST,PLAINVILLE,MA,2762,NORFOLK,1,42.00327,-71.33735,10900040401,4,8.746,1099.46,http://echo.epa.gov/detailed-facility-report?fid=110000700607
MAD001195700,MA,001,FRR,FINANCIAL RECORD REVIEW,S  ,09/10/2008,N  ,110000700607,WDC HOLDINGS INC,23 W BACON ST,PLAINVILLE,MA,2762,NORFOLK,1,42.00327,-71.33735,10900040401,4,8.746,1099.46,http://echo.epa.gov/detailed-facility-report?fid=110000700607
MAD001195700,MA,001,FRR,FINANCIAL RECORD REVIEW,S  ,09/06/2006,N  ,110000700607,WDC HOLDINGS INC,23 W BACON ST,PLAINVILLE,MA,2762,NORFOLK,1,42.00327,-71.33735,10900040401,4,8.746,1099.46,http://echo.epa.gov/detailed-facility-report?fid=110000700607
MAD001199199,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,12/20/1996,N  ,110002086901,GUYOT BROTHERS CO INC,20 JOHN WILLIAM ST.,ATTLEBORO,MA,2703,BRISTOL,1,41.934470000000005,-71.29214,10900040401,4,15.65,1456.51,http://echo.epa.gov/detailed-facility-report?fid=110002086901
MAC300094596,MA,001,SNN,NOT A SIGNIFICANT NON-COMPLIER,S  ,02/20/2014,N  ,110043922397,KEYSTONE AUTOMOTIVE,250 JOHN HANCOCK BLVD,TAUNTON,MA,2780,BRISTOL,1,41.94424,-71.13475,10900040302,4,9.472999999999999,827.0,http://echo.epa.gov/detailed-facility-report?fid=110043922397
MAC300094596,MA,001,SNY,SIGNIFICANT NON-COMPLIER,S  ,12/31/2013,U  ,110043922397,KEYSTONE AUTOMOTIVE,250 JOHN HANCOCK BLVD,TAUNTON,MA,2780,BRISTOL,1,41.94424,-71.13475,10900040302,4,9.472999999999999,827.0,http://echo.epa.gov/detailed-facility-report?fid=110043922397
MAC300094596,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,12/12/2013,Y  ,110043922397,KEYSTONE AUTOMOTIVE,250 JOHN HANCOCK BLVD,TAUNTON,MA,2780,BRISTOL,1,41.94424,-71.13475,10900040302,4,9.472999999999999,827.0,http://echo.epa.gov/detailed-facility-report?fid=110043922397
MAD980732036,MA,001,FCI,FOCUSED COMPLIANCE INSPECTION,S  ,03/22/2005,N  ,110001973801,MILFORD HIGH SCHOOL,31 WEST FOUNTAIN ST,MILFORD,MA,1757,WORCESTER,1,42.15035,-71.53631999999999,10900010601,4,15.015999999999998,1285.03,http://echo.epa.gov/detailed-facility-report?fid=110001973801
MAD980732036,MA,002,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,12/10/1985,Y  ,110001973801,MILFORD HIGH SCHOOL,31 WEST FOUNTAIN ST,MILFORD,MA,1757,WORCESTER,1,42.15035,-71.53631999999999,10900010601,4,15.015999999999998,1285.03,http://echo.epa.gov/detailed-facility-report?fid=110001973801
MAD980732036,MA,003,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,04/07/1986,N  ,110001973801,MILFORD HIGH SCHOOL,31 WEST FOUNTAIN ST,MILFORD,MA,1757,WORCESTER,1,42.15035,-71.53631999999999,10900010601,4,15.015999999999998,1285.03,http://echo.epa.gov/detailed-facility-report?fid=110001973801
MAD980732036,MA,001,NRR,NON-FINANCIAL RECORD REVIEW,S  ,05/29/1985,Y  ,110001973801,MILFORD HIGH SCHOOL,31 WEST FOUNTAIN ST,MILFORD,MA,1757,WORCESTER,1,42.15035,-71.53631999999999,10900010601,4,15.015999999999998,1285.03,http://echo.epa.gov/detailed-facility-report?fid=110001973801
MAD985268408,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,05/05/1993,N  ,110003485345,GAMEWELL CORP THE,10 FORGE PARK,FRANKLIN,MA,2038,NORFOLK,1,42.082658,-71.438434,10900010601,4,8.624,1096.19,http://echo.epa.gov/detailed-facility-report?fid=110003485345
MAD985268408,MA,000,FUI,FOLLOW-UP INSPECTION,S  ,07/18/1991,N  ,110003485345,GAMEWELL CORP THE,10 FORGE PARK,FRANKLIN,MA,2038,NORFOLK,1,42.082658,-71.438434,10900010601,4,8.624,1096.19,http://echo.epa.gov/detailed-facility-report?fid=110003485345
MAD985268408,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,05/15/1991,Y  ,110003485345,GAMEWELL CORP THE,10 FORGE PARK,FRANKLIN,MA,2038,NORFOLK,1,42.082658,-71.438434,10900010601,4,8.624,1096.19,http://echo.epa.gov/detailed-facility-report?fid=110003485345
MAD019540137,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,08/21/1991,Y  ,110003427738,ACHINS GARAGE,321 NORTH WASHINGTON ST,NORTH ATTLEBORO,MA,2760,BRISTOL,1,41.99174,-71.32999000000001,10900040401,4,8.66,1301.06,http://echo.epa.gov/detailed-facility-report?fid=110003427738
MAD019540137,MA,000,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,10/14/1993,N  ,110003427738,ACHINS GARAGE,321 NORTH WASHINGTON ST,NORTH ATTLEBORO,MA,2760,BRISTOL,1,41.99174,-71.32999000000001,10900040401,4,8.66,1301.06,http://echo.epa.gov/detailed-facility-report?fid=110003427738
MAD056012859,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,02/17/1993,Y  ,110002086974,CREATIVE MODELING & DESIGN,417 JOHN L DIETSCH BLVD,NORTH ATTLEBORO,MA,2760,BRISTOL,1,41.98516,-71.29758000000001,10900040401,4,10.12,1614.8,http://echo.epa.gov/detailed-facility-report?fid=110002086974
MAD056012859,MA,000,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,04/13/1993,N  ,110002086974,CREATIVE MODELING & DESIGN,417 JOHN L DIETSCH BLVD,NORTH ATTLEBORO,MA,2760,BRISTOL,1,41.98516,-71.29758000000001,10900040401,4,10.12,1614.8,http://echo.epa.gov/detailed-facility-report?fid=110002086974
MAD056012859,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,04/10/2003,Y  ,110002086974,CREATIVE MODELING & DESIGN,417 JOHN L DIETSCH BLVD,NORTH ATTLEBORO,MA,2760,BRISTOL,1,41.98516,-71.29758000000001,10900040401,4,10.12,1614.8,http://echo.epa.gov/detailed-facility-report?fid=110002086974
MAD985299791,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,07/15/1992,Y  ,110006505255,SMITH & NEPHEW,130 FORBES BLVD,MANSFIELD,MA,2048,BRISTOL,1,42.02932,-71.24039,10900040301,4,9.763,1012.41,http://echo.epa.gov/detailed-facility-report?fid=110006505255
MAD985299791,MA,000,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,10/13/1992,N  ,110006505255,SMITH & NEPHEW,130 FORBES BLVD,MANSFIELD,MA,2048,BRISTOL,1,42.02932,-71.24039,10900040301,4,9.763,1012.41,http://echo.epa.gov/detailed-facility-report?fid=110006505255
MAD985299791,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,12/03/2009,Y  ,110006505255,SMITH & NEPHEW,130 FORBES BLVD,MANSFIELD,MA,2048,BRISTOL,1,42.02932,-71.24039,10900040301,4,9.763,1012.41,http://echo.epa.gov/detailed-facility-report?fid=110006505255
MAD985299791,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,03/16/2017,Y  ,110006505255,SMITH & NEPHEW,130 FORBES BLVD,MANSFIELD,MA,2048,BRISTOL,1,42.02932,-71.24039,10900040301,4,9.763,1012.41,http://echo.epa.gov/detailed-facility-report?fid=110006505255
MAD040106650,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,05/06/1991,N  ,110002017479,REX CUT PRODUCTS INC,960 AIRPORT ROAD,FALL RIVER,MA,2720,BRISTOL,1,41.74667,-71.10922,10900040804,4,7.9879999999999995,1381.09,http://echo.epa.gov/detailed-facility-report?fid=110002017479
