ID_NUMBER,ACTIVITY_LOCATION,VIOLATION_TYPE,VIOLATION_TYPE_DESC,VIOL_DETERMINED_BY_AGENCY,DATE_VIOLATION_DETERMINED,ACTUAL_RTC_DATE,SCHEDULED_COMPLIANCE_DATE,REGISTRY_ID,FAC_NAME,FAC_STREET,FAC_CITY,FAC_STATE,FAC_ZIP,FAC_COUNTY,FAC_EPA_REGION,FAC_LAT,FAC_LONG,FAC_DERIVED_WBD,FAC_DERIVED_CD113,FAC_PERCENT_MINORITY,FAC_POP_DEN,DFR_URL
MAD000211458,MA,262.C,Standards Applicable to Generators of HW: Pre-Transport Requirements Applicable to Small and Large Quantity Generators,E  ,01/19/1999,10/18/1999,10/14/1999,110000311626,TEKNOR APEX CO,330 VICTOR ROAD,ATTLEBORO,MA,2703,BRISTOL,1,41.909361,-71.293296,10900040401,4,15.887,1334.06,http://echo.epa.gov/detailed-facility-report?fid=110000311626
MAD000211458,MA,261.A,ID and Listing of HW: General,S  ,02/09/2011,03/18/2011,03/18/2011,110000311626,TEKNOR APEX CO,330 VICTOR ROAD,ATTLEBORO,MA,2703,BRISTOL,1,41.909361,-71.293296,10900040401,4,15.887,1334.06,http://echo.epa.gov/detailed-facility-report?fid=110000311626
MAD000211458,MA,262.A,Standards Applicable to Generators of HW: General,S  ,09/04/1991,09/22/1993,,110000311626,TEKNOR APEX CO,330 VICTOR ROAD,ATTLEBORO,MA,2703,BRISTOL,1,41.909361,-71.293296,10900040401,4,15.887,1334.06,http://echo.epa.gov/detailed-facility-report?fid=110000311626
MAD001195700,MA,264.G,Standards for Owners and Operators of HW TSDs: Closure and Post-Closure,S  ,08/09/1984,01/16/1986,09/30/1984,110000700607,WDC HOLDINGS INC,23 W BACON ST,PLAINVILLE,MA,2762,NORFOLK,1,42.00327,-71.33735,10900040401,4,8.746,1099.46,http://echo.epa.gov/detailed-facility-report?fid=110000700607
MAD001195700,MA,264.H,Standards for Owners and Operators of HW TSDs: Financial Requirements,S  ,08/20/1987,11/23/1987,11/27/1987,110000700607,WDC HOLDINGS INC,23 W BACON ST,PLAINVILLE,MA,2762,NORFOLK,1,42.00327,-71.33735,10900040401,4,8.746,1099.46,http://echo.epa.gov/detailed-facility-report?fid=110000700607
MAD001195700,MA,264.A,Standards for Owners and Operators of HW TSDs: General,S  ,08/30/1985,09/11/1991,10/09/1985,110000700607,WDC HOLDINGS INC,23 W BACON ST,PLAINVILLE,MA,2762,NORFOLK,1,42.00327,-71.33735,10900040401,4,8.746,1099.46,http://echo.epa.gov/detailed-facility-report?fid=110000700607
MAD001195700,MA,264.A,Standards for Owners and Operators of HW TSDs: General,S  ,11/26/1985,09/11/1991,,110000700607,WDC HOLDINGS INC,23 W BACON ST,PLAINVILLE,MA,2762,NORFOLK,1,42.00327,-71.33735,10900040401,4,8.746,1099.46,http://echo.epa.gov/detailed-facility-report?fid=110000700607
MAD001195700,MA,265.F,Interim Status Standards for Owners and Operators of HW TSDs: Ground-Water Monitoring,S  ,08/09/1984,01/16/1986,10/31/1984,110000700607,WDC HOLDINGS INC,23 W BACON ST,PLAINVILLE,MA,2762,NORFOLK,1,42.00327,-71.33735,10900040401,4,8.746,1099.46,http://echo.epa.gov/detailed-facility-report?fid=110000700607
MAD001195700,MA,265.F,Interim Status Standards for Owners and Operators of HW TSDs: Ground-Water Monitoring,S  ,06/30/1994,,10/31/1994,110000700607,WDC HOLDINGS INC,23 W BACON ST,PLAINVILLE,MA,2762,NORFOLK,1,42.00327,-71.33735,10900040401,4,8.746,1099.46,http://echo.epa.gov/detailed-facility-report?fid=110000700607
MAD001195700,MA,264.G,Standards for Owners and Operators of HW TSDs: Closure and Post-Closure,S  ,08/20/1987,11/25/1987,11/27/1987,110000700607,WDC HOLDINGS INC,23 W BACON ST,PLAINVILLE,MA,2762,NORFOLK,1,42.00327,-71.33735,10900040401,4,8.746,1099.46,http://echo.epa.gov/detailed-facility-report?fid=110000700607
MAD001195700,MA,268.A,Land Disposal Restrictions: General,S  ,06/20/1989,03/12/1990,,110000700607,WDC HOLDINGS INC,23 W BACON ST,PLAINVILLE,MA,2762,NORFOLK,1,42.00327,-71.33735,10900040401,4,8.746,1099.46,http://echo.epa.gov/detailed-facility-report?fid=110000700607
MAD001195700,MA,264.A,Standards for Owners and Operators of HW TSDs: General,S  ,06/24/1986,08/14/1986,,110000700607,WDC HOLDINGS INC,23 W BACON ST,PLAINVILLE,MA,2762,NORFOLK,1,42.00327,-71.33735,10900040401,4,8.746,1099.46,http://echo.epa.gov/detailed-facility-report?fid=110000700607
MAD001195700,MA,264.A,Standards for Owners and Operators of HW TSDs: General,S  ,06/07/1988,08/30/1988,08/29/1988,110000700607,WDC HOLDINGS INC,23 W BACON ST,PLAINVILLE,MA,2762,NORFOLK,1,42.00327,-71.33735,10900040401,4,8.746,1099.46,http://echo.epa.gov/detailed-facility-report?fid=110000700607
MAD001195700,MA,265.F,Interim Status Standards for Owners and Operators of HW TSDs: Ground-Water Monitoring,S  ,06/07/1988,09/09/1988,09/07/1988,110000700607,WDC HOLDINGS INC,23 W BACON ST,PLAINVILLE,MA,2762,NORFOLK,1,42.00327,-71.33735,10900040401,4,8.746,1099.46,http://echo.epa.gov/detailed-facility-report?fid=110000700607
MAD001195700,MA,264.H,Standards for Owners and Operators of HW TSDs: Financial Requirements,S  ,06/07/1988,08/30/1988,08/29/1988,110000700607,WDC HOLDINGS INC,23 W BACON ST,PLAINVILLE,MA,2762,NORFOLK,1,42.00327,-71.33735,10900040401,4,8.746,1099.46,http://echo.epa.gov/detailed-facility-report?fid=110000700607
MAD001195700,MA,264.A,Standards for Owners and Operators of HW TSDs: General,S  ,05/29/1991,09/11/1991,09/11/1991,110000700607,WDC HOLDINGS INC,23 W BACON ST,PLAINVILLE,MA,2762,NORFOLK,1,42.00327,-71.33735,10900040401,4,8.746,1099.46,http://echo.epa.gov/detailed-facility-report?fid=110000700607
MAD001195700,MA,262.A,Standards Applicable to Generators of HW: General,S  ,05/29/1991,09/11/1991,09/11/1991,110000700607,WDC HOLDINGS INC,23 W BACON ST,PLAINVILLE,MA,2762,NORFOLK,1,42.00327,-71.33735,10900040401,4,8.746,1099.46,http://echo.epa.gov/detailed-facility-report?fid=110000700607
MAD001195700,MA,264.A,Standards for Owners and Operators of HW TSDs: General,S  ,08/09/1984,01/16/1986,09/30/1984,110000700607,WDC HOLDINGS INC,23 W BACON ST,PLAINVILLE,MA,2762,NORFOLK,1,42.00327,-71.33735,10900040401,4,8.746,1099.46,http://echo.epa.gov/detailed-facility-report?fid=110000700607
MAD001195700,MA,265.F,Interim Status Standards for Owners and Operators of HW TSDs: Ground-Water Monitoring,S  ,06/24/1986,,,110000700607,WDC HOLDINGS INC,23 W BACON ST,PLAINVILLE,MA,2762,NORFOLK,1,42.00327,-71.33735,10900040401,4,8.746,1099.46,http://echo.epa.gov/detailed-facility-report?fid=110000700607
MAC300094596,MA,262.D,Standards Applicable to Recordkeeping and Reporting Applicable to Small and Large Quantity Generators,S  ,12/12/2013,02/20/2014,03/20/2014,110043922397,KEYSTONE AUTOMOTIVE,250 JOHN HANCOCK BLVD,TAUNTON,MA,2780,BRISTOL,1,41.94424,-71.13475,10900040302,4,9.472999999999999,827.0,http://echo.epa.gov/detailed-facility-report?fid=110043922397
MAC300094596,MA,XXS,State Statutory or Regulatory requirements that are broader-in-scope than the federal RCRA requirements,S  ,12/12/2013,02/20/2014,03/20/2014,110043922397,KEYSTONE AUTOMOTIVE,250 JOHN HANCOCK BLVD,TAUNTON,MA,2780,BRISTOL,1,41.94424,-71.13475,10900040302,4,9.472999999999999,827.0,http://echo.epa.gov/detailed-facility-report?fid=110043922397
MAC300094596,MA,261.A,ID and Listing of HW: General,S  ,12/12/2013,02/20/2014,03/20/2014,110043922397,KEYSTONE AUTOMOTIVE,250 JOHN HANCOCK BLVD,TAUNTON,MA,2780,BRISTOL,1,41.94424,-71.13475,10900040302,4,9.472999999999999,827.0,http://echo.epa.gov/detailed-facility-report?fid=110043922397
MAC300094596,MA,262.A,Standards Applicable to Generators of HW: General,S  ,12/12/2013,02/20/2014,03/20/2014,110043922397,KEYSTONE AUTOMOTIVE,250 JOHN HANCOCK BLVD,TAUNTON,MA,2780,BRISTOL,1,41.94424,-71.13475,10900040302,4,9.472999999999999,827.0,http://echo.epa.gov/detailed-facility-report?fid=110043922397
MAD980732036,MA,262.A,Standards Applicable to Generators of HW: General,S  ,12/10/1985,04/07/1986,01/17/1986,110001973801,MILFORD HIGH SCHOOL,31 WEST FOUNTAIN ST,MILFORD,MA,1757,WORCESTER,1,42.15035,-71.53631999999999,10900010601,4,15.015999999999998,1285.03,http://echo.epa.gov/detailed-facility-report?fid=110001973801
MAD980732036,MA,262.A,Standards Applicable to Generators of HW: General,S  ,05/29/1985,12/10/1985,06/29/1985,110001973801,MILFORD HIGH SCHOOL,31 WEST FOUNTAIN ST,MILFORD,MA,1757,WORCESTER,1,42.15035,-71.53631999999999,10900010601,4,15.015999999999998,1285.03,http://echo.epa.gov/detailed-facility-report?fid=110001973801
MAD985268408,MA,262.A,Standards Applicable to Generators of HW: General,S  ,05/15/1991,07/18/1991,06/21/1991,110003485345,GAMEWELL CORP THE,10 FORGE PARK,FRANKLIN,MA,2038,NORFOLK,1,42.082658,-71.438434,10900010601,4,8.624,1096.19,http://echo.epa.gov/detailed-facility-report?fid=110003485345
MAD985268408,MA,268.A,Land Disposal Restrictions: General,S  ,05/15/1991,05/05/1993,09/23/1991,110003485345,GAMEWELL CORP THE,10 FORGE PARK,FRANKLIN,MA,2038,NORFOLK,1,42.082658,-71.438434,10900010601,4,8.624,1096.19,http://echo.epa.gov/detailed-facility-report?fid=110003485345
MAD019540137,MA,262.A,Standards Applicable to Generators of HW: General,S  ,08/21/1991,10/14/1993,,110003427738,ACHINS GARAGE,321 NORTH WASHINGTON ST,NORTH ATTLEBORO,MA,2760,BRISTOL,1,41.99174,-71.32999000000001,10900040401,4,8.66,1301.06,http://echo.epa.gov/detailed-facility-report?fid=110003427738
MAD056012859,MA,262.C,Standards Applicable to Generators of HW: Pre-Transport Requirements Applicable to Small and Large Quantity Generators,S  ,02/17/1992,04/13/1993,,110002086974,CREATIVE MODELING & DESIGN,417 JOHN L DIETSCH BLVD,NORTH ATTLEBORO,MA,2760,BRISTOL,1,41.98516,-71.29758000000001,10900040401,4,10.12,1614.8,http://echo.epa.gov/detailed-facility-report?fid=110002086974
MAD056012859,MA,262.C,Standards Applicable to Generators of HW: Pre-Transport Requirements Applicable to Small and Large Quantity Generators,S  ,02/17/1993,04/13/1993,04/23/1993,110002086974,CREATIVE MODELING & DESIGN,417 JOHN L DIETSCH BLVD,NORTH ATTLEBORO,MA,2760,BRISTOL,1,41.98516,-71.29758000000001,10900040401,4,10.12,1614.8,http://echo.epa.gov/detailed-facility-report?fid=110002086974
MAD056012859,MA,262.C,Standards Applicable to Generators of HW: Pre-Transport Requirements Applicable to Small and Large Quantity Generators,S  ,02/17/1993,04/13/1993,,110002086974,CREATIVE MODELING & DESIGN,417 JOHN L DIETSCH BLVD,NORTH ATTLEBORO,MA,2760,BRISTOL,1,41.98516,-71.29758000000001,10900040401,4,10.12,1614.8,http://echo.epa.gov/detailed-facility-report?fid=110002086974
MAD056012859,MA,262.A,Standards Applicable to Generators of HW: General,S  ,04/10/2003,09/02/2003,,110002086974,CREATIVE MODELING & DESIGN,417 JOHN L DIETSCH BLVD,NORTH ATTLEBORO,MA,2760,BRISTOL,1,41.98516,-71.29758000000001,10900040401,4,10.12,1614.8,http://echo.epa.gov/detailed-facility-report?fid=110002086974
MAD056012859,MA,262.C,Standards Applicable to Generators of HW: Pre-Transport Requirements Applicable to Small and Large Quantity Generators,S  ,04/10/2003,09/02/2003,,110002086974,CREATIVE MODELING & DESIGN,417 JOHN L DIETSCH BLVD,NORTH ATTLEBORO,MA,2760,BRISTOL,1,41.98516,-71.29758000000001,10900040401,4,10.12,1614.8,http://echo.epa.gov/detailed-facility-report?fid=110002086974
MAD985299791,MA,262.C,Standards Applicable to Generators of HW: Pre-Transport Requirements Applicable to Small and Large Quantity Generators,S  ,07/15/1992,10/13/1992,09/28/1992,110006505255,SMITH & NEPHEW,130 FORBES BLVD,MANSFIELD,MA,2048,BRISTOL,1,42.02932,-71.24039,10900040301,4,9.763,1012.41,http://echo.epa.gov/detailed-facility-report?fid=110006505255
MAD985299791,MA,262.A,Standards Applicable to Generators of HW: General,S  ,12/03/2009,01/15/2010,01/15/2010,110006505255,SMITH & NEPHEW,130 FORBES BLVD,MANSFIELD,MA,2048,BRISTOL,1,42.02932,-71.24039,10900040301,4,9.763,1012.41,http://echo.epa.gov/detailed-facility-report?fid=110006505255
MAD985299791,MA,262.B,Standards Applicable to Generators of HW: Manifest Requirements Applicable to Small and Large Quantity Generators,S  ,03/16/2017,06/13/2017,07/31/2017,110006505255,SMITH & NEPHEW,130 FORBES BLVD,MANSFIELD,MA,2048,BRISTOL,1,42.02932,-71.24039,10900040301,4,9.763,1012.41,http://echo.epa.gov/detailed-facility-report?fid=110006505255
MAD985299791,MA,264.B,Standards for Owners and Operators of HW TSDs: General Facility Standards,S  ,03/16/2017,06/13/2017,07/31/2017,110006505255,SMITH & NEPHEW,130 FORBES BLVD,MANSFIELD,MA,2048,BRISTOL,1,42.02932,-71.24039,10900040301,4,9.763,1012.41,http://echo.epa.gov/detailed-facility-report?fid=110006505255
MAD985299791,MA,262.B,Standards Applicable to Generators of HW: Manifest Requirements Applicable to Small and Large Quantity Generators,S  ,12/03/2009,01/15/2010,01/15/2010,110006505255,SMITH & NEPHEW,130 FORBES BLVD,MANSFIELD,MA,2048,BRISTOL,1,42.02932,-71.24039,10900040301,4,9.763,1012.41,http://echo.epa.gov/detailed-facility-report?fid=110006505255
MAC300009115,MA,XXS,State Statutory or Regulatory requirements that are broader-in-scope than the federal RCRA requirements,S  ,07/01/2009,07/06/2009,,110037392791,ENTEGRIS INC,10 FORGE PARK,FRANKLIN,MA,2038,NORFOLK,1,42.08605,-71.43382,10900010601,4,8.561,1146.0,http://echo.epa.gov/detailed-facility-report?fid=110037392791
MAC300100732,MA,XXS,State Statutory or Regulatory requirements that are broader-in-scope than the federal RCRA requirements,S  ,11/13/2015,03/01/2016,,110024840270,EMPIRE PROTOTYPE DEVELOPMENT INC,217 EAST ST,ATTLEBORO,MA,2703,BRISTOL,1,41.937979999999996,-71.2732,10900040401,4,15.307,1387.57,http://echo.epa.gov/detailed-facility-report?fid=110024840270
MAD001201656,MA,262.C,Standards Applicable to Generators of HW: Pre-Transport Requirements Applicable to Small and Large Quantity Generators,S  ,02/20/2009,01/28/2010,01/20/2010,110000311948,JEWELED CROSS,117 S. WASHINGTON ST.,NORTH ATTLEBORO,MA,2760,BRISTOL,1,41.97813,-71.33426,10900040401,4,9.029,1363.25,http://echo.epa.gov/detailed-facility-report?fid=110000311948
MAD001201656,MA,262.C,Standards Applicable to Generators of HW: Pre-Transport Requirements Applicable to Small and Large Quantity Generators,S  ,11/18/1992,01/07/1993,,110000311948,JEWELED CROSS,117 S. WASHINGTON ST.,NORTH ATTLEBORO,MA,2760,BRISTOL,1,41.97813,-71.33426,10900040401,4,9.029,1363.25,http://echo.epa.gov/detailed-facility-report?fid=110000311948
MAD001201656,MA,XXS,State Statutory or Regulatory requirements that are broader-in-scope than the federal RCRA requirements,S  ,02/20/2009,01/28/2010,01/20/2010,110000311948,JEWELED CROSS,117 S. WASHINGTON ST.,NORTH ATTLEBORO,MA,2760,BRISTOL,1,41.97813,-71.33426,10900040401,4,9.029,1363.25,http://echo.epa.gov/detailed-facility-report?fid=110000311948
MAD001201656,MA,262.A,Standards Applicable to Generators of HW: General,S  ,11/18/1992,01/07/1993,,110000311948,JEWELED CROSS,117 S. WASHINGTON ST.,NORTH ATTLEBORO,MA,2760,BRISTOL,1,41.97813,-71.33426,10900040401,4,9.029,1363.25,http://echo.epa.gov/detailed-facility-report?fid=110000311948
MAD980670756,MA,262.A,Standards Applicable to Generators of HW: General,S  ,04/09/1990,06/28/1990,05/09/1990,110001973641,MINI SYSTEMS INCORPORATED,168 EAST BACON STREET,PLAINVILLE,MA,2762,NORFOLK,1,42.00873,-71.312,10900040301,4,8.009,1234.25,http://echo.epa.gov/detailed-facility-report?fid=110001973641
MAD980670756,MA,268.A,Land Disposal Restrictions: General,S  ,04/09/1990,07/19/1990,08/09/1990,110001973641,MINI SYSTEMS INCORPORATED,168 EAST BACON STREET,PLAINVILLE,MA,2762,NORFOLK,1,42.00873,-71.312,10900040301,4,8.009,1234.25,http://echo.epa.gov/detailed-facility-report?fid=110001973641
MAR000502138,MA,263.B,Standards Applicable to Transporters of HW: Compliance with the Manifest System and Recordkeeping,S  ,07/22/2004,09/04/2008,07/08/2005,110018894188,HEIDREA REALTY,1 WILLIAM WAY,BELLINGHAM,MA,2019,NORFOLK,1,42.08762,-71.49633,10900010601,4,7.627000000000001,600.98,http://echo.epa.gov/detailed-facility-report?fid=110018894188
MAR000502138,MA,263.A,Standards Applicable to Transporters of HW: General,S  ,07/12/2005,07/27/2005,08/15/2005,110018894188,HEIDREA REALTY,1 WILLIAM WAY,BELLINGHAM,MA,2019,NORFOLK,1,42.08762,-71.49633,10900010601,4,7.627000000000001,600.98,http://echo.epa.gov/detailed-facility-report?fid=110018894188
MAR000502138,NH,XXS,State Statutory or Regulatory requirements that are broader-in-scope than the federal RCRA requirements,S  ,08/24/2010,08/27/2010,,110018894188,HEIDREA REALTY,1 WILLIAM WAY,BELLINGHAM,MA,2019,NORFOLK,1,42.08762,-71.49633,10900010601,4,7.627000000000001,600.98,http://echo.epa.gov/detailed-facility-report?fid=110018894188
MAR000502138,MA,262.C,Standards Applicable to Generators of HW: Pre-Transport Requirements Applicable to Small and Large Quantity Generators,S  ,07/12/2005,07/27/2005,08/15/2005,110018894188,HEIDREA REALTY,1 WILLIAM WAY,BELLINGHAM,MA,2019,NORFOLK,1,42.08762,-71.49633,10900010601,4,7.627000000000001,600.98,http://echo.epa.gov/detailed-facility-report?fid=110018894188
MAR000502138,MA,262.C,Standards Applicable to Generators of HW: Pre-Transport Requirements Applicable to Small and Large Quantity Generators,S  ,09/29/2005,10/06/2005,,110018894188,HEIDREA REALTY,1 WILLIAM WAY,BELLINGHAM,MA,2019,NORFOLK,1,42.08762,-71.49633,10900010601,4,7.627000000000001,600.98,http://echo.epa.gov/detailed-facility-report?fid=110018894188
MAD980731392,MA,262.C,Standards Applicable to Generators of HW: Pre-Transport Requirements Applicable to Small and Large Quantity Generators,S  ,04/23/1996,09/30/1996,05/23/1996,110006816393,CURIS,35 SOUTH ST,HOPKINTON,MA,1748,MIDDLESEX,1,42.20986,-71.54906,10900030205,4,7.942,573.76,http://echo.epa.gov/detailed-facility-report?fid=110006816393
MAD980731392,MA,262.A,Standards Applicable to Generators of HW: General,S  ,01/16/1991,02/15/1991,,110006816393,CURIS,35 SOUTH ST,HOPKINTON,MA,1748,MIDDLESEX,1,42.20986,-71.54906,10900030205,4,7.942,573.76,http://echo.epa.gov/detailed-facility-report?fid=110006816393
MAD985294669,MA,262.B,Standards Applicable to Generators of HW: Manifest Requirements Applicable to Small and Large Quantity Generators,S  ,03/22/1996,07/29/1996,06/30/1996,110003492523,SOUTHEASTERN REGIONAL SCHOOL DISTRICT,250 FOUNDRY STREET,EASTON,MA,2375,BRISTOL,1,42.01171,-71.08232,10900040103,4,10.615,462.83,http://echo.epa.gov/detailed-facility-report?fid=110003492523
MAD985294669,MA,262.A,Standards Applicable to Generators of HW: General,S  ,03/22/1996,07/29/1996,06/30/1996,110003492523,SOUTHEASTERN REGIONAL SCHOOL DISTRICT,250 FOUNDRY STREET,EASTON,MA,2375,BRISTOL,1,42.01171,-71.08232,10900040103,4,10.615,462.83,http://echo.epa.gov/detailed-facility-report?fid=110003492523
MAD985294669,MA,262.C,Standards Applicable to Generators of HW: Pre-Transport Requirements Applicable to Small and Large Quantity Generators,S  ,03/22/1996,07/29/1996,06/30/1996,110003492523,SOUTHEASTERN REGIONAL SCHOOL DISTRICT,250 FOUNDRY STREET,EASTON,MA,2375,BRISTOL,1,42.01171,-71.08232,10900040103,4,10.615,462.83,http://echo.epa.gov/detailed-facility-report?fid=110003492523
MAD985294669,MA,261.A,ID and Listing of HW: General,S  ,03/22/1996,07/29/1996,06/30/1996,110003492523,SOUTHEASTERN REGIONAL SCHOOL DISTRICT,250 FOUNDRY STREET,EASTON,MA,2375,BRISTOL,1,42.01171,-71.08232,10900040103,4,10.615,462.83,http://echo.epa.gov/detailed-facility-report?fid=110003492523
MAD084805837,MA,262.A,Standards Applicable to Generators of HW: General,S  ,05/29/1985,11/30/1990,06/29/1985,110009588525,EXXTRUSIONS CORP,30 FRANK MOSSBERG DR,ATTLEBORO,MA,2703,BRISTOL,1,41.918313,-71.321572,10900040401,4,16.994,1882.01,http://echo.epa.gov/detailed-facility-report?fid=110009588525
MAD985294982,MA,262.A,Standards Applicable to Generators of HW: General,S  ,07/30/1991,09/16/1991,,110000312019,DEPUY SYNTHES,325 PARAMOUNT DR.,RAYNHAM,MA,2767,BRISTOL,1,41.90048,-71.0315,10900040204,4,13.437999999999999,883.44,http://echo.epa.gov/detailed-facility-report?fid=110000312019
MAD985294982,MA,262.C,Standards Applicable to Generators of HW: Pre-Transport Requirements Applicable to Small and Large Quantity Generators,S  ,09/04/1996,09/29/1997,11/13/1996,110000312019,DEPUY SYNTHES,325 PARAMOUNT DR.,RAYNHAM,MA,2767,BRISTOL,1,41.90048,-71.0315,10900040204,4,13.437999999999999,883.44,http://echo.epa.gov/detailed-facility-report?fid=110000312019
MAD985294982,MA,262.A,Standards Applicable to Generators of HW: General,S  ,09/04/1996,09/29/1997,11/13/1996,110000312019,DEPUY SYNTHES,325 PARAMOUNT DR.,RAYNHAM,MA,2767,BRISTOL,1,41.90048,-71.0315,10900040204,4,13.437999999999999,883.44,http://echo.epa.gov/detailed-facility-report?fid=110000312019
MAD001899020,MA,262.C,Standards Applicable to Generators of HW: Pre-Transport Requirements Applicable to Small and Large Quantity Generators,S  ,05/09/1995,05/05/1998,,110000311680,LIGHTOLIER FALL RIVER,631 AIRPORT RD,FALL RIVER,MA,2720,BRISTOL,1,41.747440000000005,-71.11339,10900040804,4,7.83,1479.31,http://echo.epa.gov/detailed-facility-report?fid=110000311680
MAD001899020,MA,262.A,Standards Applicable to Generators of HW: General,S  ,05/23/1990,07/23/1990,06/23/1990,110000311680,LIGHTOLIER FALL RIVER,631 AIRPORT RD,FALL RIVER,MA,2720,BRISTOL,1,41.747440000000005,-71.11339,10900040804,4,7.83,1479.31,http://echo.epa.gov/detailed-facility-report?fid=110000311680
